0,3,83
0,7,28
0,8,1
0,16,76
0,22,5
0,60,1
0,74,1
0,85,7
0,89,118
0,90,33
0,92,70
0,93,20
0,94,4
0,96,1
0,97,4
0,98,10
0,99,1
0,100,24
0,101,2
0,103,3
0,104,2
0,105,24
0,106,7
0,107,2
0,108,2
0,110,9
0,111,1
0,112,20
0,113,2
0,114,2
0,115,14
0,116,12
0,117,1
0,118,21
0,119,1
0,120,3
0,121,1
0,122,5
0,123,1
0,124,1
0,125,1
0,126,1
0,127,2
0,128,3
0,129,2
0,130,5
0,131,2
0,132,1
0,133,1
0,134,1
0,135,1
0,136,1
0,137,1
0,138,9
0,139,2
0,140,2
0,141,1
0,143,1
0,144,1
0,145,2
0,146,2
0,147,1
0,148,1
0,149,1
0,150,1
0,151,1
0,152,1
0,153,3
0,154,1
0,155,1
0,156,1
0,157,1
0,159,1
0,160,1
0,161,20
0,162,1
0,163,1
0,164,9
0,165,6
0,166,1
0,167,1
0,168,1
0,169,1
0,170,4
0,171,1
0,172,1
0,173,4
0,174,1
0,175,1
0,176,2
0,177,3
0,178,1
0,179,1
0,180,2
0,181,1
0,182,1
0,183,1
0,184,1
0,185,1
1,3,2
1,6,1
1,16,36
1,18,3
1,26,3
1,44,27
1,66,6
1,79,1
1,88,1
1,99,142
1,160,2
1,190,3
1,192,109
1,193,13
1,194,50
1,195,24
1,196,29
1,197,9
1,198,4
1,199,6
1,200,26
1,201,4
1,202,7
1,204,3
1,205,3
1,206,2
1,207,1
1,208,3
1,209,2
1,211,4
1,212,1
1,213,21
1,214,3
1,215,2
1,217,1
1,219,1
1,220,10
1,223,2
1,224,1
1,225,211
1,226,3
1,227,4
1,229,1
1,230,7
1,232,2
1,234,3
1,235,3
1,236,4
1,237,3
1,238,1
1,239,6
1,240,8
1,241,1
1,242,7
1,243,1
1,244,2
1,245,3
1,246,1
1,247,1
1,248,1
1,249,1
1,250,1
1,251,1
1,252,1
1,253,1
1,254,1
1,255,6
1,256,1
1,257,32
1,258,1
1,259,5
1,260,1
1,261,4
1,262,1
1,263,1
1,264,1
1,265,11
1,266,2
1,267,1
1,268,1
1,269,4
1,270,8
1,271,5
1,272,5
1,273,1
1,274,2
1,275,1
1,276,2
1,277,1
1,278,1
1,279,3
1,280,10
1,281,1
1,282,3
1,284,1
1,285,1
1,286,2
1,287,1
1,288,1
1,289,3
1,290,1
1,291,4
1,292,1
1,293,1
1,294,9
1,295,1
1,296,8
1,297,2
1,298,4
1,299,1
1,300,202
1,301,4
1,302,1
1,303,1
1,304,1
1,305,15
1,306,1
1,307,2
1,308,4
1,309,1
1,310,1
1,311,3
1,312,7
1,313,1
1,314,8
1,315,2
1,316,1
1,317,1
1,318,1
1,319,9
1,320,1
1,321,1
1,322,1
1,323,4
1,324,1
1,325,1
1,326,1
1,327,1
1,328,1
1,329,5
1,330,1
1,331,1
1,332,1
1,333,3
1,334,3
1,335,1
1,336,1
1,337,1
1,338,1
1,339,2
1,340,1
1,341,1
1,342,2
1,343,1
1,344,1
1,345,10
1,346,1
1,347,13
1,348,1
1,349,4
1,350,2
1,351,3
1,352,1
1,353,1
1,354,1
1,355,1
1,356,1
1,357,1
1,358,1
1,359,1
1,360,1
1,361,3
1,362,1
1,363,1
1,364,1
1,365,1
1,366,1
1,367,1
1,368,2
1,369,1
1,370,1
1,371,1
1,372,2
2,5,82
2,9,107
2,15,16
2,74,24
2,92,68
2,99,14
2,113,2
2,188,1
2,235,1
2,308,2
2,373,9
2,374,16
2,375,2
2,376,43
2,377,1
2,378,10
2,379,17
2,382,2
2,383,6
2,384,9
2,385,62
2,386,3
2,387,1
2,388,3
2,389,20
2,390,1
2,391,8
2,392,17
2,394,5
2,395,5
2,396,8
2,397,1
2,398,85
2,399,15
2,400,11
2,401,1
2,402,1
2,403,24
2,404,2
2,405,2
2,406,1
2,407,1
2,408,2
2,409,1
2,410,1
2,411,3
2,412,13
2,413,1
2,414,1
2,415,3
2,416,1
2,417,1
2,418,1
2,419,1
2,420,4
